YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,ARRIVAL_DELAY,CANCELLED,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,6,2,AA,1304,DAY,DFW,-10,-25,0,,,,,
2015,1,6,2,EV,3265,GSP,EWR,61,57,0,0,0,0,57,0
2015,1,6,2,MQ,3469,FSD,ORD,116,137,0,21,0,14,102,0
2015,1,6,2,MQ,3618,LIT,ORD,47,72,0,25,0,0,47,0
2015,1,6,2,OO,4548,GRR,DTW,,,1,,,,,
2015,1,6,2,HA,213,HNL,LIH,22,27,0,0,0,12,15,0
2015,1,6,2,OO,5517,FSD,DEN,0,-2,0,,,,,
2015,1,6,2,UA,1179,ORD,IAH,28,9,0,,,,,
2015,1,6,2,UA,1758,IAH,DEN,7,32,0,25,0,7,0,0
2015,1,6,2,UA,1717,LAS,ORD,0,-15,0,,,,,
2015,1,6,2,UA,267,IAH,AUS,17,14,0,,,,,
2015,1,6,2,US,830,CLT,PHL,108,111,0,111,0,0,0,0
2015,1,6,2,VX,241,ORD,LAX,9,-8,0,,,,,
2015,1,6,2,VX,347,FLL,SFO,13,-27,0,,,,,
2015,1,6,2,VX,795,LAX,SEA,27,4,0,,,,,
2015,1,6,2,WN,159,CLE,MDW,22,30,0,20,0,0,10,0
2015,1,6,2,WN,475,DEN,SMF,-3,-10,0,,,,,
2015,1,6,2,WN,39,HOU,MSY,1,-7,0,,,,,
2015,1,6,2,WN,4387,MCI,LAS,25,5,0,,,,,
2015,1,6,2,WN,2594,MDW,DCA,2,-13,0,,,,,
2015,1,6,2,WN,4129,MEM,BWI,-6,-18,0,,,,,
2015,1,6,2,WN,493,MSP,MDW,19,30,0,11,0,0,19,0
2015,1,6,2,WN,3581,BOS,MKE,10,11,0,,,,,
2015,1,6,2,WN,566,RSW,MDW,-5,24,0,24,0,0,0,0
2015,1,6,2,WN,3860,SAN,AUS,21,30,0,9,0,20,1,0
2015,1,6,2,AS,559,LAX,PDX,5,-5,0,,,,,
2015,1,6,2,B6,1034,SJU,MCO,204,178,0,0,0,16,162,0
2015,1,6,2,DL,498,JFK,AUS,62,107,0,45,0,0,0,62
2015,1,6,2,DL,836,HNL,ATL,-2,-6,0,,,,,
2015,1,6,2,DL,1089,MSP,ANC,0,4,0,,,,,
2015,1,6,2,DL,1187,MSP,DCA,9,-19,0,,,,,
2015,1,6,2,DL,2572,MSP,MSO,8,7,0,,,,,
2015,1,6,2,DL,1844,RNO,SLC,-6,-14,0,,,,,
2015,1,6,2,DL,1967,ATL,SAN,6,-39,0,,,,,
2015,1,6,2,DL,2233,ATL,CLT,-3,-2,0,,,,,
2015,1,6,2,B6,1243,DCA,CHS,306,294,0,0,0,4,290,0
2015,1,6,2,EV,3960,DAY,ORD,23,39,0,16,0,8,15,0
2015,1,6,2,EV,4281,IAH,ELP,-5,-24,0,,,,,
2015,1,6,2,EV,4534,IAH,MKE,-7,8,0,,,,,
2015,1,6,2,EV,5480,DTW,RDU,122,97,0,0,0,0,97,0
2015,1,6,2,EV,5562,DTW,MKE,-2,-3,0,,,,,
2015,1,6,2,F9,1294,DFW,CVG,-5,-9,0,,,,,
2015,1,6,2,F9,1055,PHX,SFO,-13,-33,0,,,,,
2015,1,6,2,MQ,3312,BPT,DFW,11,3,0,,,,,
2015,1,6,2,MQ,3498,OMA,ORD,26,25,0,0,0,0,25,0
2015,1,6,2,EV,5107,ATL,AGS,10,17,0,7,0,10,0,0
2015,1,6,2,OO,2712,PHX,PSP,-6,8,0,,,,,
2015,1,6,2,OO,4538,MSP,BNA,7,-6,0,,,,,
2015,1,6,2,OO,4616,ORD,SLC,0,13,0,,,,,
2015,1,6,2,OO,4773,PSC,SLC,-17,-33,0,,,,,
2015,1,6,2,OO,5175,IAH,ONT,86,64,0,0,0,64,0,0
2015,1,6,2,OO,6309,LAX,PSP,-6,-10,0,,,,,
2015,1,6,2,US,552,PHX,SMF,-2,-8,0,,,,,
2015,1,6,2,AA,1015,SAN,DFW,-17,14,0,,,,,
2015,1,6,2,DL,2597,DTW,SEA,8,30,0,22,0,8,0,0
2015,1,6,2,EV,4356,IAH,MAF,90,92,0,2,0,90,0,0
2015,1,6,2,EV,5684,IAH,CLL,-2,-11,0,,,,,
2015,1,6,2,EV,4337,ICT,IAH,3,-13,0,,,,,
2015,1,6,2,NK,945,ACY,RSW,19,16,0,16,0,0,0,0
2015,1,6,2,UA,719,SLC,DEN,-4,-14,0,,,,,
2015,1,6,2,UA,242,IAH,SLC,71,38,0,0,0,14,24,0
2015,1,6,2,UA,301,LAS,LAX,-6,-19,0,,,,,
2015,1,6,2,AA,2345,ORD,DFW,7,-11,0,,,,,
2015,1,6,2,B6,1684,MCO,JFK,22,8,0,,,,,
2015,1,6,2,DL,1373,GPT,ATL,-9,-5,0,,,,,
2015,1,6,2,EV,4090,IAH,ABQ,6,-10,0,,,,,
2015,1,6,2,EV,4177,IAH,BTR,-6,-8,0,,,,,
2015,1,6,2,OO,6213,IND,ORD,14,19,0,11,0,0,8,0
2015,1,6,2,EV,5802,IAH,TYR,3,-8,0,,,,,
2015,1,6,2,OO,6268,FAT,SFO,-5,-9,0,,,,,
2015,1,6,2,DL,2618,MSY,JFK,14,89,0,89,0,0,0,0
2015,1,6,2,DL,1993,MSP,BIS,21,13,0,,,,,
2015,1,6,2,EV,4139,DSM,IAH,14,-12,0,,,,,
2015,1,6,2,OO,5465,DEN,JMS,12,5,0,,,,,
2015,1,6,2,UA,508,DCA,IAH,27,9,0,,,,,
2015,1,6,2,UA,621,ORD,AUS,30,6,0,,,,,
2015,1,6,2,UA,311,IAH,OKC,1,-9,0,,,,,
2015,1,6,2,AA,1344,DEN,DFW,-4,-1,0,,,,,
2015,1,6,2,EV,5675,CMH,EWR,49,48,0,23,0,0,25,0
2015,1,6,2,OO,5511,SGF,ORD,-7,-5,0,,,,,
2015,1,6,2,OO,6449,ORD,SLC,138,153,0,15,0,66,72,0
2015,1,6,2,UA,1181,IAD,PHX,56,30,0,0,0,30,0,0
2015,1,6,2,UA,1546,IAH,EWR,9,-8,0,,,,,
2015,1,6,2,US,1948,IAH,PHL,61,70,0,9,0,0,61,0
2015,1,6,2,US,1959,DCA,TPA,-5,-6,0,,,,,
2015,1,6,2,US,521,PHX,SEA,19,7,0,,,,,
2015,1,6,2,US,599,PHX,SJC,-3,-8,0,,,,,
2015,1,6,2,US,717,PHL,CLT,64,82,0,18,0,0,64,0
2015,1,6,2,US,1853,PHX,OAK,50,34,0,0,0,0,34,0
2015,1,6,2,US,1893,CLT,SAT,23,10,0,,,,,
2015,1,6,2,VX,883,DAL,LAX,26,1,0,,,,,
2015,1,6,2,WN,4295,DAL,MSY,11,7,0,,,,,
2015,1,6,2,WN,4749,FLL,BNA,7,-5,0,,,,,
2015,1,6,2,WN,147,FLL,BWI,204,196,0,0,0,23,173,0
2015,1,6,2,WN,215,GRR,DEN,188,218,0,30,0,7,181,0
2015,1,6,2,WN,4719,LAX,PHX,9,8,0,,,,,
2015,1,6,2,WN,4363,MCO,RDU,15,3,0,,,,,
2015,1,6,2,WN,4463,MSY,MDW,48,41,0,0,0,0,41,0
2015,1,6,2,WN,934,ALB,BWI,8,11,0,,,,,
2015,1,6,2,WN,1036,AUS,MDW,8,30,0,22,0,8,0,0
2015,1,6,2,WN,678,BHM,BWI,149,149,0,0,0,0,149,0
2015,1,6,2,WN,952,LAS,MDW,-1,-4,0,,,,,
2015,1,6,2,WN,516,LAS,MKE,59,65,0,6,0,59,0,0
2015,1,6,2,WN,310,PVD,BWI,128,125,0,0,0,0,125,0
2015,1,6,2,WN,2880,SMF,PDX,2,-4,0,,,,,
2015,1,6,2,WN,851,SNA,SMF,14,3,0,,,,,
2015,1,6,2,WN,4024,STL,LAS,9,-11,0,,,,,
2015,1,6,2,AA,155,LAX,ORD,-1,-3,0,,,,,
2015,1,6,2,AA,1308,DFW,MCO,-1,6,0,,,,,
2015,1,6,2,AA,1269,DTW,DFW,5,-11,0,,,,,
2015,1,6,2,AA,1393,DFW,SFO,1,-25,0,,,,,
2015,1,6,2,AA,1491,DFW,DEN,-3,-9,0,,,,,
2015,1,6,2,AA,1605,DFW,ONT,25,5,0,,,,,
2015,1,6,2,AA,2368,DFW,MSY,2,-2,0,,,,,
2015,1,6,2,AA,2271,ORD,LAX,-1,-15,0,,,,,
2015,1,6,2,AS,27,PHL,SEA,-7,52,0,52,0,0,0,0
2015,1,6,2,AS,461,LAX,SEA,-4,-13,0,,,,,
2015,1,6,2,AS,731,IAH,SEA,18,4,0,,,,,
2015,1,6,2,B6,266,LGB,SMF,-4,-19,0,,,,,
2015,1,6,2,B6,1915,BOS,BUF,47,70,0,23,0,16,31,0
2015,1,6,2,DL,743,ATL,RDU,3,0,0,,,,,
2015,1,6,2,DL,754,PIT,ATL,-2,-3,0,,,,,
2015,1,6,2,DL,2439,DAB,ATL,1,-15,0,,,,,
2015,1,6,2,DL,1440,BWI,ATL,-4,-20,0,,,,,
2015,1,6,2,DL,1642,CAK,ATL,0,-14,0,,,,,
2015,1,6,2,DL,1797,ATL,TPA,-1,-5,0,,,,,
2015,1,6,2,DL,2253,MSP,SEA,1,12,0,,,,,
2015,1,6,2,DL,1267,ATL,DTW,-2,9,0,,,,,
2015,1,6,2,DL,1357,MSP,DTW,1,-10,0,,,,,
2015,1,6,2,EV,4205,BNA,IAH,-15,-30,0,,,,,
2015,1,6,2,EV,4869,VPS,ATL,-5,7,0,,,,,
2015,1,6,2,EV,5520,MSP,SAT,-1,0,0,,,,,
2015,1,6,2,MQ,2994,DFW,ACT,-4,-3,0,,,,,
2015,1,6,2,MQ,3192,GRR,ORD,130,167,0,37,0,0,129,1
2015,1,6,2,MQ,3541,CLE,ORD,91,116,0,53,0,0,63,0
2015,1,6,2,NK,912,MCO,ORD,0,22,0,22,0,0,0,0
2015,1,6,2,NK,863,LBE,MCO,290,290,0,290,0,0,0,0
2015,1,6,2,OO,4661,LAN,DTW,-9,38,0,38,0,0,0,0
2015,1,6,2,OO,2708,PHX,YUM,-6,-3,0,,,,,
2015,1,6,2,OO,6305,ORD,BOI,,,1,,,,,
2015,1,6,2,OO,6433,SLC,LAX,46,30,0,0,0,0,30,0
2015,1,6,2,UA,240,IAD,SAN,-3,-30,0,,,,,
2015,1,6,2,DL,2162,DTW,PHL,160,128,0,128,0,0,0,0
2015,1,6,2,EV,3950,DEN,TUL,-6,-23,0,,,,,
2015,1,6,2,EV,5153,ALB,ATL,5,-13,0,,,,,
2015,1,6,2,EV,5598,DTW,HPN,250,272,0,22,0,250,0,0
2015,1,6,2,EV,5391,DTW,MDW,47,74,0,27,0,47,0,0
2015,1,6,2,HA,141,ITO,HNL,-1,0,0,,,,,
2015,1,6,2,MQ,3052,FNT,ORD,26,16,0,0,0,0,16,0
2015,1,6,2,OO,6287,SBA,SFO,-7,-15,0,,,,,
2015,1,6,2,OO,4806,LAX,OAK,1,-3,0,,,,,
2015,1,6,2,UA,1408,CLE,IAH,-5,-3,0,,,,,
2015,1,6,2,UA,1740,IAH,SFO,11,-31,0,,,,,
2015,1,6,2,UA,229,MSY,ORD,-12,-29,0,,,,,
2015,1,6,2,UA,230,IAH,ORD,8,15,0,7,0,7,1,0
2015,1,6,2,AA,114,BDL,DFW,34,38,0,4,0,0,28,6
2015,1,6,2,DL,332,SJU,JFK,11,42,0,31,0,0,11,0
2015,1,6,2,DL,2551,MSP,DFW,65,27,0,0,0,0,27,0
2015,1,6,2,EV,4604,RIC,IAH,198,171,0,0,0,0,171,0
2015,1,6,2,EV,5197,CAK,DTW,-1,3,0,,,,,
2015,1,6,2,EV,5180,CLE,LGA,40,49,0,9,0,0,40,0
2015,1,6,2,EV,5389,ROC,LGA,217,232,0,15,0,2,215,0
2015,1,6,2,OO,4650,MSP,OMA,6,7,0,,,,,
2015,1,6,2,OO,5611,SMF,LAX,-7,-13,0,,,,,
2015,1,6,2,OO,5418,SBP,SFO,-8,-14,0,,,,,
2015,1,6,2,UA,430,ALB,ORD,40,32,0,0,0,32,0,0
2015,1,6,2,UA,539,DTW,IAH,7,15,0,8,0,7,0,0
2015,1,6,2,UA,1109,EWR,MCO,74,55,0,0,0,27,28,0
2015,1,6,2,UA,1689,IAH,SAN,95,75,0,0,0,65,10,0
2015,1,6,2,AS,64,KTN,SEA,-10,-4,0,,,,,
2015,1,6,2,DL,2235,DTW,MSP,9,33,0,24,0,9,0,0
2015,1,6,2,EV,4259,IAH,LBB,6,4,0,,,,,
2015,1,6,2,EV,5665,IAH,GRK,164,148,0,148,0,0,0,0
2015,1,6,2,EV,5262,RIC,LGA,36,55,0,19,0,0,36,0
2015,1,6,2,UA,1460,ORD,CLE,43,25,0,0,0,0,5,20
2015,1,6,2,UA,371,ORD,SEA,26,,0,,,,,
2015,1,6,2,US,703,PHL,MIA,120,141,0,21,0,120,0,0
2015,1,6,2,AA,341,AUS,DFW,-7,4,0,,,,,
2015,1,6,2,DL,1118,MSY,DTW,-1,-11,0,,,,,
2015,1,6,2,DL,1582,OMA,ATL,-4,1,0,,,,,
2015,1,6,2,EV,3921,IAH,TUL,-1,-11,0,,,,,
2015,1,6,2,EV,4145,TYS,IAH,145,137,0,0,0,0,137,0
2015,1,6,2,EV,4391,IAH,CRP,-5,-12,0,,,,,
2015,1,6,2,MQ,3259,MAF,DFW,15,4,0,,,,,
2015,1,6,2,OO,4693,DAY,MSP,17,21,0,4,0,4,13,0
2015,1,6,2,OO,5196,TUS,DEN,10,13,0,,,,,
2015,1,6,2,OO,5631,SFO,BUR,-2,-11,0,,,,,
2015,1,6,2,OO,4990,IAH,TUS,76,60,0,0,0,0,60,0
2015,1,6,2,UA,627,DCA,ORD,7,12,0,,,,,
2015,1,6,2,UA,221,IAH,SMF,84,72,0,0,0,72,0,0
2015,1,6,2,US,2048,PHL,IND,67,105,0,38,0,67,0,0
2015,1,6,2,US,546,CLT,PHX,25,-3,0,,,,,
2015,1,6,2,US,1935,PHL,PBI,159,144,0,0,0,0,144,0
2015,1,6,2,VX,367,BOS,LAX,13,51,0,6,0,7,0,38
2015,1,6,2,WN,2964,DEN,LAS,43,22,0,0,0,2,20,0
2015,1,6,2,WN,402,DEN,OAK,26,13,0,,,,,
2015,1,6,2,WN,1836,EWR,HOU,150,140,0,0,0,86,54,0
2015,1,6,2,WN,4277,MCO,MKE,22,33,0,11,0,0,22,0
2015,1,6,2,WN,555,MDW,OMA,85,87,0,2,0,0,8,77
2015,1,6,2,WN,3303,MKE,DCA,0,-19,0,,,,,
2015,1,6,2,WN,782,MKE,FLL,31,1,0,,,,,
2015,1,6,2,WN,2059,PHX,LAS,17,14,0,,,,,
2015,1,6,2,WN,2291,ABQ,BWI,44,34,0,0,0,13,21,0
2015,1,6,2,WN,1159,BNA,DCA,29,17,0,0,0,1,16,0
2015,1,6,2,WN,4298,BUR,SJC,-3,-10,0,,,,,
2015,1,6,2,WN,376,BWI,DAL,84,65,0,0,0,16,49,0
2015,1,6,2,WN,993,BWI,GSP,40,28,0,0,0,19,9,0
2015,1,6,2,WN,536,LAS,BNA,153,149,0,0,0,17,132,0
2015,1,6,2,WN,329,LAS,LAX,37,24,0,0,0,14,10,0
2015,1,6,2,WN,761,PIT,BWI,62,56,0,0,0,0,56,0
2015,1,6,2,WN,4732,SAN,DEN,-2,-5,0,,,,,
2015,1,6,2,WN,1225,SLC,LAS,49,38,0,0,0,0,38,0
2015,1,6,2,AA,8,HNL,DFW,289,306,0,17,0,0,289,0
2015,1,6,2,AA,134,DCA,DFW,64,60,0,0,0,0,60,0
2015,1,6,2,AA,142,MKE,DFW,-3,-21,0,,,,,
2015,1,6,2,AA,177,JFK,SFO,102,137,0,35,0,0,0,102
2015,1,6,2,AA,350,ORD,LGA,-3,15,0,15,0,0,0,0
2015,1,6,2,AA,1124,BOS,DFW,20,33,0,13,0,20,0,0
2015,1,6,2,AA,1049,DFW,RDU,12,11,0,,,,,
2015,1,6,2,AA,2233,DFW,PSP,1,-14,0,,,,,
2015,1,6,2,AA,2325,DFW,ORD,14,4,0,,,,,
2015,1,6,2,AS,480,SEA,SAN,-4,-5,0,,,,,
2015,1,6,2,AS,697,GEG,SEA,-6,-10,0,,,,,
2015,1,6,2,AS,721,LAX,SLC,65,55,0,0,0,0,55,0
2015,1,6,2,AS,831,SEA,OGG,-3,0,0,,,,,
2015,1,6,2,DL,1159,BUF,ATL,-1,-18,0,,,,,
2015,1,6,2,DL,1204,DTW,BDL,-1,-18,0,,,,,
2015,1,6,2,DL,1235,MSP,PDX,0,20,0,20,0,0,0,0
2015,1,6,2,DL,2448,PBI,ATL,5,-3,0,,,,,
2015,1,6,2,DL,1499,DTW,RSW,-1,-9,0,,,,,
2015,1,6,2,DL,1505,MSP,SFO,14,-9,0,,,,,
2015,1,6,2,DL,1584,ROC,ATL,0,1,0,,,,,
2015,1,6,2,DL,1789,ATL,JAX,-1,-8,0,,,,,
2015,1,6,2,DL,1820,MSP,BOI,30,44,0,14,0,0,30,0
2015,1,6,2,DL,1860,MIA,ATL,19,21,0,2,0,14,5,0
2015,1,6,2,DL,1986,ATL,LGA,-2,3,0,,,,,
2015,1,6,2,DL,2097,MSP,SNA,3,-27,0,,,,,
2015,1,6,2,DL,2140,LAS,SLC,3,-1,0,,,,,
2015,1,6,2,DL,2172,TPA,ATL,0,-14,0,,,,,
2015,1,6,2,DL,1277,MSY,ATL,0,10,0,,,,,
2015,1,6,2,DL,1419,ATL,JFK,33,38,0,5,0,33,0,0
2015,1,6,2,EV,2531,DFW,GRK,105,102,0,0,0,32,70,0
2015,1,6,2,EV,4744,ORD,GRB,6,13,0,,,,,
2015,1,6,2,EV,5199,ATL,CHA,-4,-9,0,,,,,
2015,1,6,2,EV,5577,DTW,DFW,108,110,0,2,0,108,0,0
2015,1,6,2,F9,1261,TPA,ORD,9,18,0,14,0,4,0,0
2015,1,6,2,F9,572,SLC,DEN,-8,-13,0,,,,,
2015,1,6,2,HA,309,OGG,LIH,-8,-5,0,,,,,
2015,1,6,2,EV,5971,IAH,DAL,-1,-12,0,,,,,
2015,1,6,2,MQ,2951,ORD,DSM,,,1,,,,,
2015,1,6,2,MQ,3247,ORF,MIA,105,100,0,0,0,0,100,0
2015,1,6,2,OO,4670,MCI,DTW,13,16,0,3,0,0,13,0
2015,1,6,2,OO,4485,MSP,CID,0,5,0,,,,,
2015,1,6,2,OO,4563,LAX,LAS,-1,-5,0,,,,,
2015,1,6,2,OO,4733,SJC,SEA,22,-2,0,,,,,
2015,1,6,2,OO,6352,BOI,SFO,0,29,0,29,0,0,0,0
2015,1,6,2,OO,5252,IAH,COS,0,6,0,,,,,
2015,1,6,2,OO,5406,ORD,FWA,50,40,0,0,0,0,40,0
2015,1,6,2,UA,1229,IAH,PDX,20,2,0,,,,,
2015,1,6,2,UA,1569,IAD,LAX,16,-1,0,,,,,
2015,1,6,2,DL,1092,EYW,ATL,1,4,0,,,,,
2015,1,6,2,DL,1841,SYR,ATL,19,9,0,,,,,
2015,1,6,2,DL,1988,MSP,MCO,-2,-36,0,,,,,
2015,1,6,2,DL,2195,MLB,ATL,-1,11,0,,,,,
2015,1,6,2,OO,2617,LAX,FAT,4,1,0,,,,,
2015,1,6,2,OO,4453,OAK,LAX,-12,-20,0,,,,,
2015,1,6,2,OO,4609,ATL,SBN,-4,-1,0,,,,,
2015,1,6,2,HA,248,HNL,KOA,0,7,0,,,,,
2015,1,6,2,OO,5194,RNO,LAX,4,-4,0,,,,,
2015,1,6,2,OO,5170,RDU,IAH,-2,-21,0,,,,,
2015,1,6,2,UA,1002,DEN,LAX,104,87,0,0,0,67,20,0
2015,1,6,2,B6,2168,PBI,HPN,122,115,0,0,0,25,90,0
2015,1,6,2,DL,1108,ATL,MSP,1,1,0,,,,,
2015,1,6,2,EV,5934,SCE,ORD,33,53,0,20,0,18,15,0
2015,1,6,2,OO,4698,SBN,DTW,131,133,0,2,0,0,131,0
2015,1,6,2,OO,6231,OKC,ORD,9,16,0,7,0,0,9,0
2015,1,6,2,UA,1411,BWI,IAH,19,49,0,30,0,0,5,14
2015,1,6,2,OO,4679,MSP,DLH,97,81,0,0,0,0,81,0
2015,1,6,2,UA,398,IAH,LAS,30,-11,0,,,,,
2015,1,6,2,UA,1250,IAH,SNA,11,-18,0,,,,,
2015,1,6,2,US,1986,PHL,MSP,115,176,0,61,0,88,27,0
2015,1,6,2,AA,2302,MSP,DFW,9,4,0,,,,,
2015,1,6,2,DL,2053,FNT,ATL,18,25,0,7,0,7,11,0
2015,1,6,2,B6,1233,MCO,SJU,170,166,0,0,0,13,153,0
2015,1,6,2,OO,5233,ORD,ASE,19,20,0,1,0,0,19,0
2015,1,6,2,OO,2589,MRY,LAX,-6,-8,0,,,,,
2015,1,6,2,UA,1741,IAD,TPA,124,105,0,0,0,0,101,4
2015,1,6,2,US,2028,CLT,RIC,-2,-3,0,,,,,
2015,1,6,2,US,523,PHX,RNO,1,-7,0,,,,,
2015,1,6,2,US,636,PHX,LAS,-3,-11,0,,,,,
2015,1,6,2,US,676,PHL,LAS,33,49,0,16,0,33,0,0
2015,1,6,2,US,1702,PHL,FLL,37,36,0,0,0,0,23,13
2015,1,6,2,US,1733,CLT,MCO,-1,3,0,,,,,
2015,1,6,2,US,1750,CLT,DCA,-3,6,0,,,,,
2015,1,6,2,US,1829,CLT,TPA,1,-9,0,,,,,
2015,1,6,2,US,1921,RIC,CLT,-11,-14,0,,,,,
2015,1,6,2,WN,2602,CMH,MDW,101,107,0,6,0,0,101,0
2015,1,6,2,WN,336,DAL,MAF,27,20,0,0,0,8,12,0
2015,1,6,2,WN,226,DEN,MDW,63,60,0,0,0,8,52,0
2015,1,6,2,WN,129,LAX,SJC,-3,-12,0,,,,,
2015,1,6,2,WN,1892,MCO,HOU,6,-5,0,,,,,
2015,1,6,2,WN,4552,MSY,BNA,-5,-10,0,,,,,
2015,1,6,2,WN,214,BDL,BWI,2,24,0,24,0,0,0,0
2015,1,6,2,WN,1439,BUF,BWI,14,-2,0,,,,,
2015,1,6,2,WN,243,ISP,BWI,97,98,0,1,0,8,89,0
2015,1,6,2,WN,437,LAS,SAT,7,23,0,16,0,7,0,0
2015,1,6,2,WN,277,ROC,BWI,35,10,0,,,,,
2015,1,6,2,WN,466,SDF,MDW,47,40,0,0,0,0,40,0
2015,1,6,2,AA,1053,DFW,RNO,17,-15,0,,,,,
2015,1,6,2,AA,1228,SLC,DFW,-7,10,0,,,,,
2015,1,6,2,AA,1337,LAS,DFW,8,19,0,11,0,0,8,0
2015,1,6,2,AA,1547,DFW,SNA,14,-6,0,,,,,
2015,1,6,2,AA,1698,DFW,PDX,-4,-25,0,,,,,
2015,1,6,2,AA,2257,PHX,DFW,-11,-12,0,,,,,
2015,1,6,2,AS,82,ANC,SEA,-6,12,0,,,,,
2015,1,6,2,AS,687,DEN,SEA,4,-3,0,,,,,
2015,1,6,2,B6,1407,JFK,IAD,4,-3,0,,,,,
2015,1,6,2,DL,821,MSP,LAX,51,14,0,,,,,
2015,1,6,2,DL,867,SAT,ATL,-4,0,0,,,,,
2015,1,6,2,DL,999,MSP,PHX,-1,-19,0,,,,,
2015,1,6,2,DL,1900,ATL,BOS,54,53,0,52,0,0,1,0
2015,1,6,2,AA,2394,SNA,DFW,-14,9,0,,,,,
2015,1,6,2,EV,4564,EWR,DCA,33,28,0,0,0,0,28,0
2015,1,6,2,EV,6088,DEN,MEM,-1,-10,0,,,,,
2015,1,6,2,EV,6165,ORD,MCI,2,28,0,26,0,0,0,2
2015,1,6,2,MQ,3082,ORD,MSP,103,138,0,35,0,103,0,0
2015,1,6,2,MQ,3195,ABI,DFW,37,36,0,0,0,8,28,0
2015,1,6,2,MQ,3604,DFW,SGF,12,30,0,18,0,12,0,0
2015,1,6,2,OO,2732,PHX,FAT,115,111,0,0,0,104,7,0
2015,1,6,2,UA,670,EWR,LAX,54,45,0,0,0,37,8,0
2015,1,6,2,B6,660,PHL,BOS,159,159,0,0,0,0,159,0
2015,1,6,2,DL,62,BOS,CVG,91,160,0,69,0,0,91,0
2015,1,6,2,DL,1545,MSP,TPA,4,-19,0,,,,,
2015,1,6,2,EV,4454,HSV,IAH,9,3,0,,,,,
2015,1,6,2,EV,4939,TLH,ATL,-5,38,0,38,0,0,0,0
2015,1,6,2,EV,5513,CAE,ATL,-6,1,0,,,,,
2015,1,6,2,UA,1130,IAH,SAT,24,6,0,,,,,
2015,1,6,2,UA,1707,IAH,PHX,34,18,0,0,0,11,7,0
2015,1,6,2,AA,2478,RIC,DFW,-1,-17,0,,,,,
2015,1,6,2,B6,1526,BWI,BOS,86,86,0,58,0,0,28,0
2015,1,6,2,EV,4295,CMH,IAH,17,1,0,,,,,
2015,1,6,2,EV,4630,IAH,LFT,-5,-9,0,,,,,
2015,1,6,2,EV,5066,DHN,ATL,33,54,0,21,0,9,24,0
2015,1,6,2,EV,5790,MAF,IAH,-4,-12,0,,,,,
2015,1,6,2,DL,1171,ATL,RSW,-1,-7,0,,,,,
2015,1,6,2,DL,1381,HSV,ATL,-3,-3,0,,,,,
2015,1,6,2,EV,3269,IAH,SHV,-3,-5,0,,,,,
2015,1,6,2,EV,4310,LGA,CLE,190,184,0,0,0,0,184,0
2015,1,6,2,EV,4666,IAH,AMA,-3,-8,0,,,,,
2015,1,6,2,UA,1212,EWR,SEA,53,79,0,26,0,53,0,0
2015,1,6,2,AA,1061,CLT,IAH,-3,-15,0,,,,,
2015,1,6,2,DL,241,ATL,SFO,0,-43,0,,,,,
2015,1,6,2,DL,2289,ATL,AVL,5,1,0,,,,,
2015,1,6,2,UA,1075,EWR,SNA,-1,-13,0,,,,,
2015,1,6,2,UA,1632,IAH,LGA,44,31,0,31,0,0,0,0
2015,1,6,2,US,1947,DCA,FLL,93,74,0,0,0,0,74,0
2015,1,6,2,US,409,PHX,PDX,28,15,0,0,0,15,0,0
2015,1,6,2,US,456,PHX,SLC,-3,-6,0,,,,,
2015,1,6,2,US,793,JAX,CLT,-9,-12,0,,,,,
2015,1,6,2,US,1751,PHL,RSW,48,55,0,7,0,0,30,18
2015,1,6,2,US,1752,PHL,SJU,114,132,0,18,0,55,59,0
2015,1,6,2,US,1875,CLT,PBI,-2,-10,0,,,,,
2015,1,6,2,US,1876,DCA,MCO,4,6,0,,,,,
2015,1,6,2,US,1891,CLT,JAX,-3,-18,0,,,,,
2015,1,6,2,WN,286,DAL,AUS,1,-1,0,,,,,
2015,1,6,2,WN,4202,DAL,MDW,62,62,0,0,0,36,26,0
2015,1,6,2,WN,3415,DEN,LGA,50,31,0,0,0,18,13,0
2015,1,6,2,WN,397,FLL,ATL,29,23,0,0,0,13,10,0
2015,1,6,2,WN,238,LGA,BNA,117,135,0,18,0,0,117,0
2015,1,6,2,WN,1714,LGA,MKE,101,98,0,0,0,19,79,0
2015,1,6,2,WN,2199,MDW,DEN,78,94,0,16,0,20,58,0
2015,1,6,2,WN,644,MDW,HOU,32,15,0,0,0,0,13,2
2015,1,6,2,WN,961,PHX,BWI,114,100,0,0,0,12,88,0
2015,1,6,2,WN,550,BNA,AUS,68,48,0,0,0,32,16,0
2015,1,6,2,WN,4125,BOS,STL,50,74,0,24,0,6,44,0
2015,1,6,2,WN,2957,BWI,FLL,40,18,0,0,0,0,18,0
2015,1,6,2,WN,4918,IAD,LAS,39,43,0,4,0,8,31,0
2015,1,6,2,WN,3212,RDU,TPA,-4,-13,0,,,,,
2015,1,6,2,WN,4571,SEA,SJC,52,52,0,0,0,2,50,0
